0,-350.0
1,78.0
2,-351.0
3,78.0
4,77.0
5,78.0
6,-354.0
7,-357.0
8,29.0
9,78.0
10,-355.0
11,78.0
12,77.0
13,78.0
14,-354.0
15,-285.0
16,77.0
17,-281.0
18,78.0
19,-356.0
20,78.0
21,30.0
22,78.0
23,-353.0
24,77.0
25,78.0
26,-277.0
27,-351.0
28,57.0
29,31.0
30,78.0
31,-352.0
32,-280.0
33,-352.0
34,78.0
35,-352.0
36,78.0
37,-352.0
38,77.0
39,-354.0
40,55.0
41,-279.0
42,78.0
43,78.0
44,-279.0
45,8.0
46,-278.0
47,78.0
48,-281.0
49,78.0
