0,213.0
1,298.0
2,212.0
3,107.0
4,91.0
5,213.0
6,207.0
7,213.0
8,213.0
9,213.0
10,140.0
11,213.0
12,155.0
13,175.0
14,158.0
15,110.0
16,213.0
17,207.0
18,212.0
19,213.0
20,212.0
21,213.0
22,97.0
23,213.0
24,213.0
25,126.0
26,190.0
27,146.0
28,112.0
29,213.0
30,196.0
31,173.0
32,213.0
33,170.0
34,148.0
35,127.0
36,123.0
37,213.0
38,148.0
39,99.0
40,114.0
41,213.0
42,235.0
43,183.0
44,213.0
45,140.0
46,212.0
47,211.0
48,167.0
49,168.0
