0,-115.88825988769531
1,-115.82124328613281
2,-115.82124328613281
3,1.453582763671875
4,-115.82124328613281
5,-115.9295654296875
6,-115.97740173339844
7,-115.99563598632812
8,-115.82124328613281
9,-115.98907470703125
10,-115.99630737304688
11,-115.89228820800781
12,-115.99662780761719
13,-115.82124328613281
14,-115.82124328613281
15,-115.82124328613281
16,-115.88699340820312
17,-115.98274230957031
18,-115.82124328613281
19,-115.80599975585938
20,-115.99314880371094
21,-96.11149597167969
22,-115.82124328613281
23,-115.97947692871094
24,-115.82124328613281
25,-115.82124328613281
26,-115.82124328613281
27,-115.82124328613281
28,-115.98876953125
29,-115.82124328613281
30,-115.82124328613281
31,-115.82124328613281
32,-115.80490112304688
33,-115.82124328613281
34,-115.82124328613281
35,-115.99595642089844
36,-115.82124328613281
37,-33.85020446777344
38,-115.82124328613281
39,-115.82124328613281
40,-33.29295349121094
41,-81.81126403808594
42,-115.97996520996094
43,-115.97996520996094
44,-115.99247741699219
45,-115.93348693847656
46,-115.99662780761719
47,-115.91287231445312
48,-115.82124328613281
49,-115.9989013671875
