0,0.0
1,-1.0
2,2.0
3,0.0
4,-1.0
5,1.0
6,2.0
7,0.0
8,-1.0
9,1.0
10,2.0
11,0.0
12,1.0
13,-1.0
14,1.0
15,2.0
16,1.0
17,3.0
18,2.0
19,2.0
20,0.0
21,-1.0
22,2.0
23,-1.0
24,3.0
25,1.0
26,1.0
27,0.0
28,1.0
29,0.0
30,4.0
31,0.0
32,0.0
33,3.0
34,2.0
35,1.0
36,2.0
37,-1.0
38,2.0
39,0.0
40,-1.0
41,1.0
42,3.0
43,3.0
44,3.0
45,2.0
46,1.0
47,0.0
48,1.0
49,1.0
50,1.0
51,0.0
52,0.0
53,2.0
54,-1.0
55,1.0
56,4.0
57,-1.0
58,-1.0
59,1.0
60,0.0
61,1.0
62,3.0
63,2.0
64,2.0
65,3.0
66,1.0
67,0.0
68,2.0
69,0.0
70,4.0
71,0.0
72,1.0
73,2.0
74,1.0
75,0.0
76,0.0
77,-1.0
78,1.0
79,-1.0
80,2.0
81,1.0
82,1.0
83,1.0
84,2.0
85,2.0
86,2.0
87,0.0
88,3.0
89,3.0
90,1.0
91,2.0
92,0.0
93,3.0
94,3.0
95,0.0
96,1.0
97,1.0
98,2.0
99,-1.0
100,0.0
101,0.0
102,0.0
103,3.0
104,-1.0
105,-1.0
106,-1.0
107,0.0
108,2.0
109,1.0
110,2.0
111,2.0
112,2.0
113,0.0
114,2.0
115,0.0
116,2.0
117,0.0
118,1.0
119,1.0
120,1.0
121,2.0
122,0.0
123,0.0
124,0.0
125,1.0
126,1.0
127,1.0
128,4.0
129,5.0
130,2.0
131,1.0
132,3.0
133,0.0
134,3.0
135,1.0
136,1.0
137,0.0
138,3.0
139,0.0
140,0.0
141,1.0
142,1.0
143,2.0
144,1.0
145,-1.0
146,1.0
147,0.0
148,2.0
149,0.0
150,4.0
151,0.0
152,4.0
153,0.0
154,-1.0
155,2.0
156,0.0
157,1.0
158,0.0
159,3.0
160,2.0
161,0.0
162,0.0
163,1.0
164,3.0
165,1.0
166,0.0
167,2.0
168,0.0
169,5.0
170,2.0
171,0.0
172,0.0
173,2.0
174,2.0
175,0.0
176,1.0
177,1.0
178,2.0
179,0.0
180,2.0
181,0.0
182,5.0
183,1.0
184,2.0
185,0.0
186,0.0
187,0.0
188,-1.0
189,2.0
190,-1.0
191,-1.0
192,1.0
193,4.0
194,0.0
195,1.0
196,2.0
197,3.0
198,1.0
199,4.0
200,2.0
201,0.0
202,1.0
203,2.0
204,-1.0
205,0.0
206,4.0
207,3.0
208,1.0
209,-1.0
210,3.0
211,2.0
212,2.0
213,1.0
214,3.0
215,0.0
216,1.0
217,-1.0
218,1.0
219,1.0
220,5.0
221,3.0
222,0.0
223,0.0
224,1.0
225,1.0
226,0.0
227,2.0
228,1.0
229,-1.0
230,1.0
231,-1.0
232,0.0
233,0.0
234,1.0
235,1.0
236,-1.0
237,3.0
238,2.0
239,0.0
240,2.0
241,2.0
242,5.0
243,1.0
244,0.0
245,0.0
246,3.0
247,2.0
248,1.0
249,1.0
250,1.0
251,1.0
252,2.0
253,0.0
254,4.0
255,1.0
256,1.0
257,0.0
258,-1.0
259,1.0
260,0.0
261,4.0
262,-1.0
263,-1.0
264,3.0
265,1.0
266,1.0
267,1.0
268,1.0
269,1.0
270,1.0
271,1.0
272,2.0
273,2.0
274,2.0
275,0.0
276,3.0
277,3.0
278,3.0
279,2.0
280,2.0
281,2.0
282,3.0
283,3.0
284,3.0
285,1.0
286,1.0
287,2.0
288,3.0
289,1.0
290,1.0
291,1.0
292,3.0
293,1.0
294,3.0
295,3.0
296,1.0
297,0.0
298,1.0
299,1.0
300,1.0
301,1.0
302,1.0
303,0.0
304,4.0
305,2.0
306,-1.0
307,0.0
308,1.0
309,1.0
310,-1.0
311,1.0
312,0.0
313,1.0
314,1.0
315,-1.0
316,0.0
317,1.0
318,1.0
319,2.0
320,3.0
321,1.0
322,1.0
323,0.0
324,0.0
325,1.0
326,5.0
327,2.0
328,-1.0
329,-1.0
330,0.0
331,2.0
332,1.0
333,0.0
334,3.0
335,1.0
336,4.0
337,1.0
338,0.0
339,-1.0
340,-1.0
341,2.0
342,2.0
343,1.0
344,3.0
345,2.0
346,0.0
347,2.0
348,3.0
349,3.0
350,0.0
351,2.0
352,2.0
353,2.0
354,0.0
355,2.0
356,0.0
357,2.0
358,0.0
359,2.0
360,0.0
361,0.0
362,0.0
363,1.0
364,1.0
365,1.0
366,-1.0
367,2.0
368,3.0
369,1.0
370,-1.0
371,1.0
372,1.0
373,1.0
374,1.0
375,0.0
376,2.0
377,2.0
378,1.0
379,4.0
380,1.0
381,2.0
382,2.0
383,-1.0
384,0.0
385,2.0
386,2.0
387,0.0
388,-1.0
389,0.0
390,3.0
391,0.0
392,1.0
393,0.0
394,1.0
395,1.0
396,2.0
397,1.0
398,2.0
399,2.0
400,0.0
401,0.0
402,-1.0
403,2.0
404,2.0
405,-1.0
406,2.0
407,1.0
408,0.0
409,1.0
410,0.0
411,2.0
412,-1.0
413,2.0
414,1.0
415,1.0
416,2.0
417,3.0
418,1.0
419,1.0
420,1.0
421,0.0
422,4.0
423,1.0
424,4.0
425,1.0
426,0.0
427,3.0
428,0.0
429,1.0
430,-1.0
431,3.0
432,3.0
433,2.0
434,1.0
435,3.0
436,0.0
437,2.0
438,0.0
439,2.0
440,1.0
441,3.0
442,0.0
443,1.0
444,2.0
445,2.0
446,1.0
447,1.0
448,1.0
449,3.0
450,-1.0
451,2.0
452,0.0
453,0.0
454,-1.0
455,0.0
456,1.0
457,2.0
458,1.0
459,0.0
460,0.0
461,-1.0
462,2.0
463,0.0
464,0.0
465,-1.0
466,0.0
467,1.0
468,0.0
469,0.0
470,0.0
471,0.0
472,1.0
473,0.0
474,1.0
475,4.0
476,2.0
477,0.0
478,0.0
479,2.0
480,-1.0
481,1.0
482,1.0
483,0.0
484,1.0
485,0.0
486,0.0
487,-1.0
488,1.0
489,2.0
490,1.0
491,0.0
492,1.0
493,1.0
494,1.0
495,0.0
496,2.0
497,1.0
498,2.0
499,2.0
500,0.0
501,1.0
502,2.0
503,-1.0
504,1.0
505,1.0
506,0.0
507,0.0
508,1.0
509,0.0
510,1.0
511,0.0
512,-1.0
513,-1.0
514,0.0
515,0.0
516,0.0
517,-1.0
518,3.0
519,2.0
520,0.0
521,0.0
522,0.0
523,1.0
524,0.0
525,-1.0
526,1.0
527,0.0
528,2.0
529,1.0
530,0.0
531,0.0
532,0.0
533,1.0
534,0.0
535,1.0
536,-1.0
537,0.0
538,0.0
539,-1.0
540,1.0
541,2.0
542,2.0
543,1.0
544,2.0
545,4.0
546,1.0
547,-1.0
548,0.0
549,2.0
550,0.0
551,1.0
552,0.0
553,-1.0
554,2.0
555,0.0
556,0.0
557,4.0
558,-1.0
559,-1.0
560,0.0
561,0.0
562,-1.0
563,0.0
564,1.0
565,-1.0
566,0.0
567,0.0
568,0.0
569,2.0
570,1.0
571,0.0
572,1.0
573,-1.0
574,0.0
575,-1.0
576,-1.0
577,0.0
578,1.0
579,3.0
580,-1.0
581,-1.0
582,-1.0
583,-1.0
584,2.0
585,-1.0
586,1.0
587,1.0
588,1.0
589,0.0
590,2.0
591,1.0
592,2.0
593,0.0
594,1.0
595,0.0
596,-1.0
597,1.0
598,1.0
599,-1.0
600,-1.0
601,0.0
602,-1.0
603,-1.0
604,1.0
605,0.0
606,1.0
607,0.0
608,1.0
609,0.0
610,0.0
611,0.0
612,1.0
613,0.0
614,2.0
615,1.0
616,0.0
617,0.0
618,1.0
619,0.0
620,0.0
621,-1.0
622,0.0
623,2.0
624,0.0
625,1.0
626,3.0
