0,266.81195068359375
1,730.6808776855469
2,488.3011779785156
3,730.6808776855469
4,33.523345947265625
5,62.30267333984375
6,730.6808776855469
7,54.56658935546875
8,251.81593322753906
9,730.6808776855469
10,71.00950622558594
11,730.6808776855469
12,394.4063262939453
13,730.6808776855469
14,48.05253601074219
15,730.6808776855469
16,240.6807098388672
17,730.6808776855469
18,730.6808776855469
19,62.76618957519531
20,730.6808776855469
21,61.04814147949219
22,98.03167724609375
23,730.6808776855469
24,44.72178649902344
25,730.6808776855469
26,61.7916259765625
27,730.6808776855469
28,730.6808776855469
29,730.6808776855469
30,730.6808776855469
31,730.6808776855469
32,730.6808776855469
33,730.6808776855469
34,435.1214294433594
35,199.46730041503906
36,247.08648681640625
37,278.0554656982422
38,282.89942932128906
39,75.63882446289062
40,730.6808776855469
41,730.6808776855469
42,70.28305053710938
43,46.46669006347656
44,73.34571838378906
45,35.00233459472656
46,123.35263061523438
47,93.68609619140625
48,730.6808776855469
49,730.6808776855469
